code,nr,gebied,gebiednaam,provincie,WOZ,stedelijkheid,OAD,ligging,abw_totaal,abw_vrijst,abw_tweekap,abw_rijwoni,abw_meergez_laagb,abw_meergez_hoogb,abw_koop,abw_soc_huur,abw_part_huur,abw_1_pers,abw_2_pers,abw_3_pers,aapbw_totaal,aapbw_koop_vrijst,aapbw_koop_tweekap,aapbw_koop_rijwoni,aapbw_koop_meergez_laagb,aapbw_koop_meergez_hoogb,aapbw_soc_huur_vrijst,aapbw_soc_huur_tweekap,aapbw_soc_huur_rijwoni,aapbw_soc_huur_meergez_laagb,aapbw_soc_huur_meergez_hoogb,aapbw_part_huur_vrijst,aapbw_part_huur_tweekap,aapbw_part_huur_rijwoni,aapbw_part_meergez_laagb,aapbw_part_meergez_hoogb
GM0313,92,gemeente,Bunschoten,,291,3,1181,,8300,0.088,0.103,0.623,0.181,0.005,0.763,0.139,0.098,0.238,0.324,0.438,1.3,1.9,1.5,1.4,1.0,1.0,,0.6,0.9,0.7,0.7,1.4,1.2,0.9,0.7,0.7
GM0317,93,gemeente,Eemnes,,344,4,937,,4000,0.111,0.095,0.699,0.095,0.000,0.728,0.223,0.050,0.294,0.349,0.358,1.5,2.2,1.8,1.6,1.1,1.1,,,1.0,0.7,0.7,1.3,1.2,1.1,0.7,0.7
GM0321,94,gemeente,Houten,,321,2,1526,,20100,0.077,0.049,0.653,0.197,0.024,0.683,0.250,0.067,0.261,0.335,0.404,1.2,1.9,1.6,1.4,1.0,1.0,,1.0,0.9,0.5,0.5,1.3,1.4,1.1,0.6,0.6
GM0327,95,gemeente,Leusden,,317,3,1259,,12900,0.129,0.101,0.586,0.175,0.010,0.711,0.209,0.081,0.289,0.368,0.343,1.3,1.9,1.7,1.5,1.0,1.0,,1.0,1.0,0.6,0.6,1.7,1.4,1.2,0.8,0.8
GM0331,96,gemeente,Lopik,,291,5,363,,5600,0.286,0.120,0.494,0.101,0.000,0.749,0.178,0.073,0.246,0.339,0.414,1.6,2.1,1.8,1.6,1.1,1.1,,1.3,1.1,0.5,0.5,1.4,1.3,1.2,0.6,0.6
GM0335,97,gemeente,Montfoort,,291,4,747,,5600,0.167,0.065,0.639,0.129,0.000,0.753,0.163,0.084,0.265,0.353,0.382,1.4,1.9,1.6,1.5,1.0,1.0,,0.9,1.0,0.5,0.5,1.4,1.3,1.0,0.8,0.8
GM0339,98,gemeente,Renswoude,,304,4,514,,2100,0.245,0.123,0.532,0.100,0.000,0.754,0.000,0.246,0.239,0.341,0.420,1.6,2.0,1.8,1.6,1.2,1.2,,,,,0.0,1.4,1.3,1.1,0.9,0.9
GM0340,99,gemeente,Rhenen,,286,4,924,,8100,0.216,0.159,0.434,0.142,0.049,0.652,0.276,0.072,0.283,0.356,0.360,1.4,2.0,1.6,1.5,1.1,1.1,,1.2,1.0,0.7,0.7,1.6,1.3,1.2,0.8,0.8
GM0342,100,gemeente,Soest,,313,3,1468,,20300,0.125,0.145,0.398,0.224,0.107,0.659,0.226,0.115,0.325,0.345,0.330,1.3,1.9,1.7,1.5,1.1,1.1,,1.0,1.0,0.7,0.7,1.3,1.2,1.3,0.7,0.6
GM0344,101,gemeente,Utrecht,,294,1,3444,,150800,0.017,0.017,0.419,0.397,0.149,0.461,0.325,0.214,0.359,0.299,0.342,0.9,1.8,1.6,1.3,0.8,0.8,0.9,1.1,0.9,0.5,0.5,2.0,1.0,0.8,0.5,0.5
GM0345,102,gemeente,Veenendaal,,234,2,2200,,27800,0.060,0.097,0.464,0.241,0.137,0.596,0.321,0.083,0.315,0.337,0.348,1.2,1.9,1.6,1.5,1.0,1.0,0.7,0.9,1.0,0.6,0.6,1.5,1.1,1.2,0.6,0.6
GM0351,103,gemeente,Woudenberg,,310,4,958,,5100,0.165,0.148,0.534,0.154,0.000,0.726,0.213,0.060,0.258,0.350,0.392,1.5,2.0,1.8,1.6,1.0,1.0,,,1.1,0.7,0.7,1.6,1.4,1.1,0.5,0.5
GM0352,104,gemeente,Wijk bij Duurstede,,273,3,1128,,10000,0.100,0.092,0.652,0.156,0.000,0.707,0.236,0.057,0.266,0.378,0.356,1.4,2.0,1.7,1.6,1.1,1.1,,1.2,1.0,0.6,0.6,1.8,1.3,1.1,0.9,0.9
GM0353,105,gemeente,IJsselstein,,263,2,1859,,14200,0.054,0.060,0.594,0.248,0.044,0.647,0.246,0.107,0.290,0.329,0.380,1.2,1.9,1.7,1.5,1.0,1.0,,0.7,0.9,0.7,0.7,1.3,1.4,1.1,0.4,0.5
GM0355,106,gemeente,Zeist,,333,2,1590,,28100,0.076,0.151,0.349,0.241,0.183,0.535,0.306,0.160,0.365,0.314,0.320,1.1,2.0,1.6,1.4,1.0,1.0,0.9,1.0,1.0,0.6,0.6,1.8,1.2,0.9,0.5,0.6
GM0356,107,gemeente,Nieuwegein,,235,2,1927,,28300,0.022,0.024,0.580,0.284,0.090,0.607,0.307,0.087,0.335,0.347,0.318,1.1,1.8,1.6,1.4,1.0,1.0,,0.5,1.0,0.6,0.6,1.2,1.0,1.1,0.8,0.8
GM0358,108,gemeente,Aalsmeer,,344,4,930,,13000,0.154,0.085,0.563,0.188,0.010,0.655,0.239,0.106,0.270,0.332,0.398,1.4,2.0,1.8,1.6,1.1,1.1,0.7,1.0,1.1,0.6,0.6,1.3,1.2,1.1,0.6,0.6
GM0361,109,gemeente,Alkmaar,,222,2,2267,,50700,0.074,0.044,0.539,0.269,0.074,0.591,0.300,0.109,0.381,0.328,0.292,1.0,1.7,1.4,1.3,0.9,0.9,0.8,0.9,0.8,0.5,0.5,1.3,1.0,0.9,0.6,0.6
GM0362,110,gemeente,Amstelveen,,388,1,2516,,39700,0.028,0.022,0.457,0.256,0.238,0.482,0.312,0.207,0.357,0.294,0.349,1.0,1.9,1.6,1.4,1.0,1.0,,0.9,1.0,0.6,0.6,1.3,1.1,1.0,0.6,0.6
GM0363,111,gemeente,Amsterdam,,378,1,6074,,423700,0.008,0.006,0.117,0.545,0.324,0.297,0.412,0.290,0.455,0.287,0.257,0.6,1.5,1.4,1.2,0.7,0.7,1.0,0.8,0.8,0.4,0.4,1.0,1.0,0.8,0.4,0.4
GM0370,112,gemeente,Beemster,,363,4,650,,4000,0.374,0.137,0.393,0.096,0.000,0.766,0.189,0.045,0.246,0.361,0.394,1.5,1.9,1.6,1.6,1.0,1.0,,1.5,1.0,0.7,0.7,1.8,1.4,1.2,0.6,0.6
GM0373,113,gemeente,Bergen (NH.),,402,4,819,,14000,0.286,0.105,0.395,0.203,0.011,0.682,0.200,0.118,0.373,0.361,0.266,1.2,1.7,1.4,1.4,1.0,1.0,0.9,1.0,0.9,0.6,0.6,1.3,1.1,1.1,0.4,0.4
GM0375,114,gemeente,Beverwijk,,215,1,2730,,18700,0.056,0.076,0.447,0.320,0.101,0.556,0.372,0.072,0.358,0.316,0.326,1.1,1.7,1.5,1.5,1.0,1.0,0.6,0.8,1.0,0.6,0.6,1.0,0.6,1.1,0.7,0.7
GM0376,115,gemeente,Blaricum,,608,3,1077,,4900,0.236,0.176,0.462,0.126,0.000,0.699,0.222,0.079,0.287,0.354,0.359,1.5,2.1,1.7,1.6,1.2,1.2,,1.0,1.1,0.7,0.7,1.6,1.3,1.4,1.1,1.1
GM0377,116,gemeente,Bloemendaal,,695,3,1086,,9700,0.170,0.155,0.441,0.230,0.004,0.730,0.184,0.086,0.298,0.350,0.351,1.4,2.0,1.7,1.5,1.1,1.1,,1.3,1.1,0.6,0.6,1.5,1.2,1.1,0.8,0.8
GM0383,117,gemeente,Castricum,,314,3,1345,,15800,0.162,0.117,0.515,0.159,0.047,0.762,0.162,0.076,0.322,0.355,0.324,1.2,1.7,1.5,1.3,0.9,0.9,,0.9,0.9,0.5,0.5,1.4,1.0,1.0,0.6,0.6
GM0384,118,gemeente,Diemen,,258,1,2716,,14200,0.012,0.012,0.371,0.337,0.268,0.421,0.258,0.321,0.395,0.300,0.306,0.8,1.7,1.5,1.3,0.9,0.9,,,0.8,0.5,0.5,1.2,1.4,1.1,0.4,0.4
GM0385,119,gemeente,Edam-Volendam,,276,3,1302,,14800,0.113,0.057,0.711,0.115,0.004,0.781,0.172,0.046,0.273,0.347,0.380,1.2,1.8,1.4,1.2,0.9,0.9,,1.1,0.9,0.5,0.5,1.1,0.9,0.7,0.7,0.7
GM0388,120,gemeente,Enkhuizen,,207,3,1388,,8600,0.100,0.088,0.575,0.229,0.007,0.615,0.306,0.079,0.366,0.345,0.289,1.0,1.5,1.4,1.3,0.9,0.9,0.7,1.0,0.7,0.4,0.4,0.9,1.0,1.0,0.6,0.6
GM0392,121,gemeente,Haarlem,,326,1,3557,,73800,0.011,0.013,0.508,0.346,0.122,0.537,0.305,0.158,0.387,0.301,0.312,0.9,1.7,1.5,1.2,0.9,0.9,0.8,0.8,0.8,0.5,0.5,1.3,0.9,0.8,0.5,0.6
GM0394,122,gemeente,Haarlemmermeer,,298,2,1523,,63100,0.082,0.074,0.611,0.168,0.064,0.680,0.228,0.092,0.272,0.328,0.400,1.3,2.0,1.8,1.6,1.1,1.1,1.3,0.9,1.0,0.6,0.6,1.6,1.1,1.1,0.7,0.7
GM0396,123,gemeente,Heemskerk,,258,2,2339,,17200,0.065,0.042,0.575,0.189,0.128,0.603,0.321,0.076,0.321,0.355,0.324,1.2,1.8,1.6,1.5,1.1,1.1,,1.1,0.9,0.6,0.6,1.3,0.9,1.1,0.8,0.8
GM0397,124,gemeente,Heemstede,,503,2,1772,,12200,0.052,0.092,0.540,0.230,0.086,0.664,0.219,0.118,0.364,0.318,0.318,1.2,1.8,1.6,1.4,1.1,1.0,,0.8,1.0,0.5,0.6,1.5,1.1,1.1,0.6,0.6
GM0398,125,gemeente,Heerhugowaard,,227,2,1693,,23600,0.105,0.062,0.620,0.169,0.044,0.701,0.216,0.083,0.290,0.339,0.371,1.3,1.9,1.6,1.4,1.0,1.0,,0.7,0.9,0.5,0.5,2.1,1.1,1.1,0.6,0.6
GM0399,126,gemeente,Heiloo,,338,3,1349,,10600,0.217,0.142,0.406,0.232,0.003,0.733,0.181,0.086,0.337,0.352,0.311,1.2,1.6,1.4,1.3,0.9,0.9,,0.8,0.9,0.6,0.6,1.1,1.1,0.9,0.5,0.5
GM0400,127,gemeente,Den Helder,,153,2,1690,,27000,0.055,0.048,0.651,0.224,0.022,0.551,0.376,0.073,0.397,0.347,0.257,1.0,1.7,1.5,1.3,1.0,1.0,,0.7,0.7,0.5,0.5,1.0,0.9,0.7,0.4,0.4
GM0402,128,gemeente,Hilversum,,314,1,2750,,41000,0.042,0.077,0.495,0.323,0.061,0.550,0.305,0.145,0.377,0.310,0.313,1.0,1.9,1.6,1.3,1.0,1.0,0.7,0.9,0.9,0.5,0.5,1.3,0.9,0.9,0.6,0.6
GM0405,129,gemeente,Hoorn,,211,2,1678,,32300,0.071,0.043,0.621,0.238,0.026,0.614,0.302,0.084,0.342,0.328,0.329,1.1,1.7,1.5,1.3,1.0,1.0,0.9,0.6,0.8,0.5,0.5,1.1,1.1,1.0,0.5,0.5
GM0406,130,gemeente,Huizen,,310,2,2029,,18500,0.059,0.090,0.579,0.253,0.019,0.589,0.330,0.081,0.343,0.349,0.308,1.3,2.0,1.7,1.6,1.1,1.1,,0.9,1.0,0.6,0.6,1.5,1.3,1.2,0.8,0.8
GM0415,131,gemeente,Landsmeer,,395,3,1037,,4800,0.162,0.065,0.634,0.134,0.004,0.670,0.263,0.068,0.266,0.348,0.385,1.3,1.9,1.6,1.4,1.1,1.1,,1.3,1.0,0.7,0.7,1.5,1.3,1.3,0.8,0.8
GM0416,132,gemeente,Langedijk,,272,4,939,,11700,0.361,0.098,0.401,0.140,0.000,0.748,0.199,0.053,0.268,0.368,0.364,1.4,1.7,1.6,1.4,1.0,1.0,1.0,0.9,0.9,0.6,0.6,1.1,0.8,1.1,0.5,0.5
GM0417,133,gemeente,Laren,,627,3,1094,,5000,0.221,0.287,0.348,0.144,0.000,0.694,0.184,0.122,0.353,0.350,0.297,1.5,2.0,1.7,1.5,1.2,1.2,,1.3,1.0,0.6,0.6,1.5,1.1,1.0,0.7,0.7
GM0420,134,gemeente,Medemblik,,239,4,523,,18700,0.325,0.136,0.418,0.115,0.007,0.702,0.240,0.057,0.287,0.359,0.353,1.4,1.8,1.6,1.5,1.2,1.2,0.9,1.0,1.0,0.6,0.6,1.3,1.1,1.0,0.5,0.5
GM0431,135,gemeente,Oostzaan,,324,3,1061,,4100,0.162,0.108,0.570,0.160,0.000,0.677,0.279,0.044,0.262,0.343,0.394,1.4,1.8,1.6,1.5,1.0,1.0,,1.1,1.0,0.7,0.7,1.4,1.2,0.8,0.7,0.7
GM0432,136,gemeente,Opmeer,,249,4,517,,4800,0.323,0.116,0.450,0.111,0.000,0.768,0.005,0.227,0.270,0.364,0.366,1.5,1.9,1.6,1.5,1.0,1.0,,,,0.7,0.7,1.5,1.1,0.9,0.7,0.7
GM0437,137,gemeente,Ouder-Amstel,,393,3,1312,,6100,0.063,0.065,0.489,0.250,0.133,0.564,0.327,0.109,0.330,0.326,0.344,1.1,1.9,1.6,1.4,0.9,1.0,1.5,1.3,1.0,0.6,0.6,1.3,1.0,0.8,0.7,0.7
GM0439,138,gemeente,Purmerend,,235,2,2229,,35900,0.035,0.024,0.613,0.213,0.114,0.597,0.342,0.060,0.327,0.338,0.335,1.1,1.7,1.6,1.4,1.0,1.0,0.5,0.8,0.8,0.5,0.5,1.1,0.9,1.0,0.7,0.8
GM0441,139,gemeente,Schagen,,241,4,738,,20300,0.267,0.104,0.491,0.130,0.008,0.704,0.225,0.071,0.318,0.365,0.317,1.3,1.8,1.6,1.4,1.0,1.0,,0.9,0.9,0.5,0.5,1.4,1.2,1.0,0.8,0.8
GM0448,140,gemeente,Texel,,291,5,473,,6400,0.300,0.173,0.384,0.143,0.000,0.682,0.219,0.099,0.363,0.367,0.270,1.2,1.6,1.5,1.3,0.9,0.9,,0.9,0.8,0.5,0.5,1.4,1.0,0.8,0.4,0.4
GM0450,141,gemeente,Uitgeest,,291,3,1104,,5700,0.112,0.089,0.607,0.189,0.004,0.726,0.223,0.050,0.270,0.348,0.382,1.3,1.6,1.5,1.5,1.1,1.1,,,1.0,0.6,0.6,1.5,0.8,0.8,0.5,0.5
GM0451,142,gemeente,Uithoorn,,282,3,1429,,12500,0.070,0.035,0.615,0.187,0.093,0.605,0.314,0.081,0.303,0.323,0.374,1.3,1.9,1.8,1.6,1.1,1.1,,0.9,1.0,0.6,0.7,1.4,1.4,1.2,0.7,0.8
GM0453,143,gemeente,Velsen,,266,2,1846,,30600,0.025,0.068,0.539,0.304,0.064,0.572,0.363,0.065,0.341,0.333,0.326,1.2,1.8,1.6,1.5,1.1,1.1,1.0,0.7,1.0,0.6,0.6,1.4,1.1,1.0,0.8,0.8
GM0457,144,gemeente,Weesp,,289,2,1773,,9000,0.039,0.037,0.476,0.315,0.134,0.556,0.336,0.108,0.368,0.325,0.306,1.0,1.9,1.5,1.3,0.9,0.9,0.7,1.0,0.8,0.5,0.6,1.3,1.5,0.8,0.5,0.6
GM0473,145,gemeente,Zandvoort,,312,2,1815,,8300,0.075,0.068,0.347,0.368,0.142,0.552,0.348,0.100,0.410,0.330,0.260,1.1,1.8,1.5,1.4,1.1,1.1,,1.1,0.9,0.5,0.6,1.4,1.2,1.0,0.7,0.6
GM0479,146,gemeente,Zaanstad,,228,2,2048,,67300,0.067,0.067,0.517,0.221,0.128,0.552,0.376,0.072,0.325,0.328,0.347,1.1,1.6,1.4,1.4,1.0,1.0,0.6,0.8,0.9,0.5,0.6,1.0,0.9,1.0,0.7,0.7
GM0482,147,gemeente,Alblasserdam,Zuid-Holland,217,2,1519,,8200,0.064,0.059,0.569,0.196,0.112,0.616,0.330,0.053,0.291,0.344,0.365,1.2,1.9,1.7,1.5,1.0,1.0,,0.9,0.9,0.5,0.5,1.3,1.6,0.8,0.8,1.0
GM0484,148,gemeente,Alphen aan den Rijn,Zuid-Holland,245,2,1835,,47700,0.083,0.056,0.523,0.246,0.092,0.637,0.265,0.098,0.310,0.350,0.340,1.2,1.9,1.7,1.5,1.1,1.1,0.9,0.8,1.0,0.6,0.6,1.5,1.1,1.2,0.7,0.7
GM0489,149,gemeente,Barendrecht,Zuid-Holland,288,2,1671,,19100,0.056,0.067,0.625,0.181,0.071,0.701,0.221,0.078,0.239,0.339,0.422,1.3,1.9,1.8,1.6,1.1,1.1,,,1.0,0.5,0.6,0.9,1.3,1.3,0.7,0.8
GM0498,150,gemeente,Drechterland,,267,4,502,,8200,0.371,0.123,0.406,0.100,0.000,0.745,0.210,0.045,0.272,0.370,0.358,1.4,1.8,1.5,1.4,0.9,0.9,,1.1,0.9,0.5,0.5,1.4,1.3,1.2,0.6,0.6
GM0501,151,gemeente,Brielle,Zuid-Holland,235,4,882,,7700,0.114,0.050,0.659,0.171,0.005,0.677,0.243,0.079,0.313,0.377,0.311,1.4,2.0,1.8,1.6,1.2,1.2,,0.9,1.0,0.7,0.7,1.5,1.1,1.0,0.6,0.6
GM0502,152,gemeente,Capelle aan den IJssel,Zuid-Holland,202,2,2301,,30400,0.019,0.023,0.415,0.308,0.235,0.544,0.361,0.095,0.359,0.334,0.307,1.1,1.9,1.7,1.5,1.1,1.1,,,0.9,0.6,0.6,1.1,1.0,1.0,0.6,0.6
GM0503,153,gemeente,Delft,Zuid-Holland,210,1,3509,,48800,0.010,0.012,0.340,0.404,0.235,0.384,0.455,0.162,0.436,0.296,0.269,0.8,1.7,1.5,1.3,0.9,0.9,0.9,0.8,0.8,0.5,0.5,1.5,0.7,0.6,0.5,0.5
GM0505,154,gemeente,Dordrecht,Zuid-Holland,187,1,2510,,53300,0.029,0.038,0.514,0.298,0.120,0.589,0.293,0.118,0.365,0.323,0.312,1.0,1.9,1.6,1.4,1.0,1.0,0.5,0.6,0.8,0.5,0.5,1.8,1.0,0.9,0.6,0.6
GM0512,155,gemeente,Gorinchem,Zuid-Holland,212,2,1742,,16500,0.054,0.050,0.485,0.311,0.100,0.497,0.396,0.106,0.363,0.318,0.319,1.1,1.8,1.7,1.5,1.1,1.1,,0.8,0.9,0.6,0.6,1.6,1.8,1.2,0.7,0.6
GM0513,156,gemeente,Gouda,Zuid-Holland,206,1,2546,,32500,0.019,0.025,0.564,0.279,0.112,0.562,0.307,0.132,0.361,0.333,0.306,1.0,1.7,1.4,1.3,0.9,0.9,,0.6,0.8,0.5,0.5,2.0,1.1,0.9,0.6,0.6
GM0518,157,gemeente,'s-Gravenhage,Zuid-Holland,241,1,4939,,244500,0.009,0.012,0.213,0.607,0.159,0.430,0.329,0.242,0.406,0.276,0.318,0.8,1.9,1.7,1.4,1.0,1.0,1.0,0.9,1.0,0.5,0.5,1.3,1.1,1.0,0.6,0.6
GM0523,158,gemeente,Hardinxveld-Giessendam,Zuid-Holland,240,4,983,,7200,0.170,0.151,0.451,0.184,0.044,0.659,0.287,0.054,0.274,0.335,0.391,1.3,1.9,1.6,1.5,1.1,0.9,,1.2,1.0,0.5,0.5,1.1,1.3,1.1,0.5,0.4
GM0530,159,gemeente,Hellevoetsluis,Zuid-Holland,213,2,1511,,17700,0.092,0.041,0.609,0.190,0.066,0.664,0.298,0.038,0.304,0.372,0.323,1.3,1.9,1.7,1.6,1.1,1.1,,1.0,0.9,0.6,0.6,1.4,1.0,1.1,1.0,1.0
GM0531,160,gemeente,Hendrik-Ido-Ambacht,Zuid-Holland,252,2,1823,,12200,0.066,0.053,0.649,0.130,0.102,0.717,0.232,0.051,0.244,0.339,0.417,1.4,2.0,1.7,1.6,1.2,1.2,,,1.0,0.5,0.5,1.5,1.1,1.2,1.1,1.0
GM0532,161,gemeente,Stede Broec,,223,3,1140,,9100,0.213,0.084,0.604,0.084,0.015,0.698,0.258,0.044,0.272,0.376,0.352,1.2,1.5,1.4,1.3,0.8,0.8,,0.8,0.8,0.4,0.4,1.4,1.1,0.9,0.6,0.7
GM0534,162,gemeente,Hillegom,Zuid-Holland,261,2,1561,,9700,0.070,0.069,0.573,0.264,0.024,0.671,0.253,0.077,0.318,0.348,0.334,1.3,2.0,1.6,1.5,1.1,1.1,,0.9,1.0,0.6,0.6,1.5,1.3,1.1,0.9,0.8
GM0537,163,gemeente,Katwijk,Zuid-Holland,290,2,2153,,26300,0.043,0.051,0.513,0.303,0.090,0.656,0.281,0.063,0.290,0.324,0.386,1.1,1.8,1.6,1.4,1.0,1.0,0.6,0.5,0.9,0.6,0.6,1.2,1.2,1.1,0.6,0.7
GM0542,164,gemeente,Krimpen aan den IJssel,Zuid-Holland,246,2,1971,,12400,0.063,0.062,0.583,0.192,0.100,0.597,0.361,0.042,0.296,0.362,0.342,1.2,1.9,1.6,1.5,1.1,1.1,,1.2,0.9,0.6,0.6,5.4,1.2,1.1,0.8,0.8
GM0546,165,gemeente,Leiden,Zuid-Holland,259,1,3765,,57600,0.008,0.009,0.442,0.368,0.173,0.437,0.338,0.225,0.412,0.307,0.281,0.8,1.5,1.4,1.2,0.9,0.9,0.4,0.8,0.8,0.5,0.5,0.8,1.3,0.6,0.4,0.4
GM0547,166,gemeente,Leiderdorp,Zuid-Holland,281,2,2442,,11900,0.029,0.025,0.553,0.230,0.163,0.656,0.248,0.096,0.326,0.344,0.330,1.1,1.8,1.6,1.4,1.0,1.0,,,1.0,0.5,0.5,1.4,,1.0,0.7,0.7
GM0553,167,gemeente,Lisse,Zuid-Holland,278,2,1644,,10100,0.066,0.057,0.575,0.223,0.079,0.645,0.281,0.074,0.320,0.360,0.320,1.2,1.9,1.6,1.5,1.0,1.0,,0.9,1.0,0.6,0.7,1.4,1.2,1.1,0.6,0.4
GM0556,168,gemeente,Maassluis,Zuid-Holland,209,2,1986,,14700,0.013,0.014,0.491,0.266,0.216,0.536,0.410,0.055,0.325,0.358,0.317,1.1,1.9,1.9,1.5,1.1,1.1,,,1.0,0.7,0.7,1.0,,1.2,0.7,0.8
GM0569,169,gemeente,Nieuwkoop,Zuid-Holland,298,4,503,,11600,0.237,0.083,0.568,0.108,0.003,0.728,0.213,0.058,0.253,0.374,0.373,1.5,2.0,1.7,1.6,1.1,1.1,1.2,0.9,1.1,0.6,0.6,1.4,1.0,1.3,0.7,0.7
GM0575,170,gemeente,Noordwijk,Zuid-Holland,340,3,1396,,19100,0.105,0.061,0.532,0.271,0.032,0.645,0.226,0.129,0.335,0.341,0.324,1.2,2.0,1.6,1.5,1.1,1.1,0.8,0.7,1.0,0.6,0.5,1.1,0.9,1.1,0.7,0.7
GM0579,171,gemeente,Oegstgeest,Zuid-Holland,396,2,1750,,10600,0.062,0.053,0.551,0.210,0.124,0.722,0.163,0.115,0.314,0.335,0.351,1.1,1.8,1.5,1.3,0.9,0.9,,,0.9,0.5,0.5,1.0,0.9,1.0,0.7,0.7
GM0589,172,gemeente,Oudewater,,301,4,865,,4200,0.185,0.079,0.584,0.147,0.005,0.705,0.223,0.072,0.287,0.345,0.369,1.4,1.9,1.7,1.5,1.1,1.1,,0.9,1.0,0.6,0.6,1.3,1.1,1.1,1.3,1.3
GM0590,173,gemeente,Papendrecht,Zuid-Holland,217,2,1920,,14000,0.036,0.037,0.602,0.192,0.133,0.657,0.293,0.049,0.310,0.357,0.333,1.2,1.9,1.9,1.6,1.1,1.1,1.3,1.0,0.9,0.6,0.6,1.1,1.5,1.0,0.4,0.6
GM0597,174,gemeente,Ridderkerk,Zuid-Holland,213,2,1714,,20600,0.053,0.061,0.453,0.290,0.143,0.569,0.392,0.039,0.330,0.362,0.308,1.2,1.9,1.7,1.6,1.1,1.1,,1.1,1.1,0.6,0.6,1.4,1.1,0.9,0.9,0.9
GM0599,175,gemeente,Rotterdam,Zuid-Holland,192,1,3994,,300400,0.012,0.012,0.246,0.475,0.255,0.360,0.454,0.186,0.410,0.297,0.293,0.8,1.9,1.7,1.4,1.0,1.0,0.8,0.7,0.8,0.5,0.5,1.3,1.2,1.0,0.6,0.6
GM0603,176,gemeente,Rijswijk,Zuid-Holland,222,1,3151,,25800,0.014,0.012,0.274,0.386,0.313,0.496,0.345,0.159,0.395,0.328,0.276,1.0,1.6,1.6,1.4,1.0,1.0,,,1.0,0.6,0.6,1.4,1.8,1.0,0.7,0.7
GM0606,177,gemeente,Schiedam,Zuid-Holland,171,1,3299,,35200,0.014,0.015,0.309,0.429,0.233,0.510,0.325,0.165,0.364,0.316,0.321,1.0,1.7,1.7,1.4,1.0,1.0,,1.1,0.9,0.5,0.5,2.6,0.9,1.0,0.6,0.6
GM0610,178,gemeente,Sliedrecht,Zuid-Holland,198,2,1609,,10500,0.061,0.099,0.466,0.240,0.134,0.583,0.354,0.062,0.328,0.325,0.347,1.1,1.8,1.6,1.5,1.1,1.0,,,1.0,0.6,0.6,1.4,0.5,0.8,0.6,0.6
GM0613,179,gemeente,Albrandswaard,Zuid-Holland,287,3,1035,,10200,0.103,0.106,0.613,0.133,0.045,0.702,0.257,0.042,0.250,0.344,0.406,1.4,1.9,1.7,1.6,1.1,1.1,,0.8,1.0,0.6,0.7,1.1,0.9,1.1,0.9,0.7
GM0614,180,gemeente,Westvoorne,Zuid-Holland,333,4,614,,6600,0.370,0.073,0.396,0.161,0.000,0.738,0.056,0.206,0.300,0.396,0.305,1.5,2.0,1.7,1.6,1.1,1.1,,,,0.4,0.4,1.3,1.2,1.0,0.7,0.7
GM0622,181,gemeente,Vlaardingen,Zuid-Holland,183,1,2794,,33800,0.011,0.022,0.369,0.386,0.212,0.482,0.445,0.073,0.375,0.332,0.293,1.0,1.7,1.7,1.5,1.1,1.1,,0.9,1.0,0.6,0.6,1.3,1.2,1.0,0.8,0.7
GM0626,182,gemeente,Voorschoten,Zuid-Holland,340,2,1856,,11100,0.040,0.036,0.581,0.273,0.070,0.640,0.222,0.138,0.320,0.345,0.335,1.2,1.8,1.5,1.4,1.0,1.1,,,0.9,0.6,0.6,1.2,1.0,1.1,0.7,0.7
GM0627,183,gemeente,Waddinxveen,Zuid-Holland,232,2,1566,,12000,0.073,0.049,0.573,0.167,0.138,0.636,0.284,0.080,0.270,0.366,0.364,1.3,2.0,1.7,1.5,1.1,1.1,0.5,1.0,1.1,0.8,0.7,1.3,1.2,1.2,0.9,0.8
GM0629,184,gemeente,Wassenaar,Zuid-Holland,570,3,1445,,11300,0.122,0.119,0.500,0.222,0.037,0.577,0.279,0.145,0.327,0.333,0.341,1.3,2.1,1.8,1.5,1.1,1.2,,1.1,1.0,0.6,0.6,1.6,1.4,1.2,0.8,0.8
GM0632,185,gemeente,Woerden,,284,3,1374,,21600,0.105,0.067,0.565,0.227,0.037,0.673,0.230,0.097,0.293,0.340,0.366,1.2,1.9,1.6,1.4,1.0,1.0,,1.1,1.0,0.6,0.6,1.6,0.9,1.1,0.5,0.5
GM0637,186,gemeente,Zoetermeer,Zuid-Holland,220,1,2523,,54900,0.025,0.022,0.535,0.217,0.201,0.557,0.350,0.093,0.325,0.342,0.333,1.1,1.8,1.7,1.5,1.1,1.1,1.2,0.9,0.9,0.6,0.6,1.4,1.2,1.2,0.8,0.8
GM0638,187,gemeente,Zoeterwoude,Zuid-Holland,312,4,755,,3500,0.167,0.101,0.552,0.180,0.000,0.750,0.186,0.064,0.256,0.366,0.378,1.3,1.7,1.6,1.4,1.0,1.0,,0.8,1.0,0.7,0.7,1.1,1.4,0.9,0.6,0.6
GM0642,188,gemeente,Zwijndrecht,Zuid-Holland,197,2,2072,,19900,0.037,0.038,0.545,0.207,0.172,0.572,0.371,0.057,0.331,0.359,0.310,1.2,2.0,1.7,1.5,1.1,1.1,0.7,,0.9,0.6,0.6,1.3,1.2,1.0,0.8,0.8
