code;nr;gebied;gebiednaam;provincie;WOZ;stedelijkheid;OAD;ligging;abw_totaal;abw_vrijst;abw_tweekap;abw_rijwoni;abw_meergez_laagb;abw_meergez_hoogb;abw_koop;abw_soc_huur;abw_part_huur;abw_1_pers;abw_2_pers;abw_3_pers;aapbw_totaal;aapbw_koop_vrijst;aapbw_koop_tweekap;aapbw_koop_rijwoni;aapbw_koop_meergez_laagb;aapbw_koop_meergez_hoogb;aapbw_soc_huur_vrijst;aapbw_soc_huur_tweekap;aapbw_soc_huur_rijwoni;aapbw_soc_huur_meergez_laagb;aapbw_soc_huur_meergez_hoogb;aapbw_part_huur_vrijst;aapbw_part_huur_tweekap;aapbw_part_huur_rijwoni;aapbw_part_meergez_laagb;aapbw_part_meergez_hoogb
BU18840207;15015;buurt;"Kaag en Braassem; Verspreide huizen Vierambachtspolder";Zuid-Holland;;5;112;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;;;;1,6;1,7;;;;;;;;;;;;;;
BU18840208;15016;buurt;"Kaag en Braassem; Verspreide huizen Oudendijkse polder";Zuid-Holland;383;5;437;1;200;18,2%;15,2%;48,5%;18,2%;0,0%;100,0%;0,0%;0,0%;21,1%;31,6%;47,4%;1,7;2,3;2,0;2,0;1,1;;;;;;;;;;;
BU18840209;15017;buurt;"Kaag en Braassem; Overige verspreide huizen";Zuid-Holland;;5;101;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;22,2%;38,9%;38,9%;1,8;2,0;;;;;;;;;;;;;;
BU18840300;15018;buurt;"Kaag en Braassem; Rijnsaterwoude";Zuid-Holland;322;5;164;1;500;24,7%;12,4%;57,7%;5,2%;0,0%;69,1%;25,8%;5,2%;25,5%;41,8%;32,7%;1,6;1,9;1,9;1,8;;;;;0,9;0,7;;;;;;
BU18840309;15019;buurt;"Kaag en Braassem; Verspreide huizen Rijnsaterwoude";Zuid-Holland;;5;127;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;;;;;;;2,3;;;;;;;;;;;;;;;
BU18840400;15020;buurt;"Kaag en Braassem; Leimuiden";Zuid-Holland;290;4;526;3;500;27,4%;23,2%;29,5%;20,0%;0,0%;67,4%;24,2%;8,4%;27,6%;38,8%;33,7%;1,5;1,9;2,0;1,8;0,9;;;;1,0;0,6;;;1,8;1,8;0,9;
BU18840402;15021;buurt;"Kaag en Braassem; Vriezekoop";Zuid-Holland;;5;60;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;18,2%;36,4%;45,5%;2,0;2,0;;;;;;;;;;;;;;
BU18840404;15022;buurt;"Kaag en Braassem; Bilderdam";Zuid-Holland;;5;32;1;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;42,9%;57,1%;0,0%;1,6;1,5;;;;;;;;;;;;;;
BU18840405;15023;buurt;"Kaag en Braassem; Uitbreiding West";Zuid-Holland;249;4;628;2;600;3,4%;5,2%;83,6%;7,8%;0,0%;58,3%;41,7%;0,0%;28,4%;35,3%;36,2%;1,4;1,7;1,6;1,6;;;;;1,1;0,6;;;;;;
BU18840407;15024;buurt;"Kaag en Braassem; Verspreide huizen Vriezekoopse polder";Zuid-Holland;;5;60;1;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;100,0%;0,0%;1,8;1,8;;;;;;;;;;;;;;
BU18840408;15025;buurt;"Kaag en Braassem; Verspreide huizen West";Zuid-Holland;290;4;583;2;800;2,9%;6,4%;81,4%;9,3%;0,0%;71,4%;26,4%;2,1%;22,4%;42,0%;35,7%;1,5;1,9;1,8;1,6;1,4;;;;1,2;0,7;;;;1,3;;
BU18910000;15027;buurt;"Dantumadiel; Damwâld";;182;4;575;3;2400;47,4%;18,7%;26,2%;7,7%;0,0%;64,7%;31,3%;4,1%;29,8%;35,8%;34,3%;1,4;1,7;1,6;1,6;;;0,9;1,1;0,9;0,4;;1,5;1,5;;0,5;
BU18910001;15028;buurt;"Dantumadiel; Broeksterwâld";;190;5;172;2;500;60,9%;9,2%;29,9%;0,0%;0,0%;75,9%;24,1%;0,0%;27,9%;31,4%;40,7%;1,6;1,9;1,4;1,3;;;;;0,8;;;;;;;
BU18910002;15029;buurt;"Dantumadiel; De Falom";;243;5;65;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;17,6%;29,4%;52,9%;2,1;2,1;;;;;;;;;;;;;;
BU18910008;15030;buurt;"Dantumadiel; Verspreide huizen Damwâld";;;5;69;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;2,0;2,1;;;;;;;;;;;;;;
BU18910009;15031;buurt;"Dantumadiel; Verspreide huizen Broeksterwâld";;;5;91;1;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;50,0%;50,0%;2,1;2,2;;;;;;;;;;;;;;
BU18910100;15032;buurt;"Dantumadiel; Driezum";;185;5;127;1;300;66,7%;17,5%;15,8%;0,0%;0,0%;86,0%;8,8%;5,3%;19,3%;35,1%;45,6%;1,7;1,9;1,7;1,3;;;;1,2;0,8;;;1,4;;;;
BU18910101;15033;buurt;"Dantumadiel; Wâlterswâld";;209;5;139;4;400;74,6%;9,0%;16,4%;0,0%;0,0%;77,6%;19,4%;3,0%;20,9%;34,3%;44,8%;1,7;1,9;1,9;;;;;0,9;0,7;;;1,6;;;;
BU18910108;15034;buurt;"Dantumadiel; Verspreide huizen Driezum";;;5;24;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;44,4%;55,6%;1,8;1,8;;;;;;;;;;;;;;
BU18910109;15035;buurt;"Dantumadiel; Verspreide huizen Wâlterswâld";;;5;34;1;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;100,0%;0,0%;2,0;2,0;;;;;;;;;;;;;;
BU18910200;15036;buurt;"Dantumadiel; De Westereen";;171;4;609;1;2300;47,8%;12,8%;26,0%;13,5%;0,0%;50,5%;45,0%;4,5%;36,0%;33,6%;30,4%;1,3;1,8;1,6;1,3;;;1,1;1,1;0,9;0,2;;1,6;;;0,1;
BU18910201;15037;buurt;"Dantumadiel; Feanwâlden";;184;5;423;2;1600;45,2%;15,1%;28,8%;10,9%;0,0%;58,4%;36,8%;4,8%;34,4%;34,7%;30,9%;1,3;1,7;1,7;1,4;;;;1,1;0,8;0,6;;1,2;;;0,0;
BU18910202;15038;buurt;"Dantumadiel; Readtsjerk";;274;5;62;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;13,3%;53,3%;33,3%;1,8;1,8;;;;;;;;;;;;;;
BU18910208;15039;buurt;"Dantumadiel; Verspreide huizen De Westereen";;;5;68;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;2,3;2,2;;;;;;;;;;;;;;
BU18910209;15040;buurt;"Dantumadiel; Verspreide huizen Feanwâlden";;;5;64;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;2,8;2,8;;;;;;;;;;;;;;
BU18910300;15041;buurt;"Dantumadiel; Rinsumageast";;177;5;125;3;400;65,8%;17,1%;17,1%;0,0%;0,0%;80,8%;19,2%;0,0%;25,0%;35,5%;39,5%;1,5;1,7;1,7;1,3;;;;1,2;0,9;;;;;;;
BU18910301;15042;buurt;"Dantumadiel; Sibrandahûs";;;5;29;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;;;;2,1;2,1;;;;;;;;;;;;;;
BU18910309;15043;buurt;"Dantumadiel; Verspreide huizen Rinsumageast";;;5;34;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;18,2%;36,4%;45,5%;1,9;1,9;;;;;;;;;;;;;;
BU18920101;15044;buurt;"Zuidplas; Kern Moerkapelle";Zuid-Holland;308;4;551;2;500;29,8%;15,5%;47,6%;7,1%;0,0%;73,8%;21,4%;4,8%;19,0%;36,9%;44,0%;1,6;1,9;2,0;1,7;0,9;;;;1,1;;;;;;;
BU18920102;15045;buurt;"Zuidplas; Wilde Veenen";Zuid-Holland;119;5;467;3;200;0,0%;0,0%;14,3%;85,7%;0,0%;13,6%;31,8%;54,5%;76,2%;23,8%;0,0%;0,3;;;1,2;;;;;;0,3;;;;;0,1;
BU18920103;15046;buurt;"Zuidplas; Moerkapelle-West";Zuid-Holland;248;4;585;2;300;6,7%;5,0%;73,3%;15,0%;0,0%;65,5%;34,5%;0,0%;23,7%;32,2%;44,1%;1,5;1,7;2,3;1,6;;;;;1,6;0,7;;;;;;
BU18920104;15047;buurt;"Zuidplas; Moerkapelle-Oost";Zuid-Holland;251;4;589;4;500;4,5%;7,9%;82,0%;5,6%;0,0%;76,1%;23,9%;0,0%;20,0%;42,2%;37,8%;1,5;1,8;2,0;1,6;;;;;0,9;1,0;;;;;;
BU18920105;15048;buurt;"Zuidplas; Bedrijventerrein Moerkapelle";Zuid-Holland;;4;566;1;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;1,9;1,9;;;;;;;;;;;;;;
BU18920106;15049;buurt;"Zuidplas; Moerkapelle kassengebied";Zuid-Holland;415;5;144;1;200;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;28,6%;28,6%;42,9%;1,6;2,0;;;;;;;;;;;;;;
BU18920107;15050;buurt;"Zuidplas; Jonge Veenen";Zuid-Holland;306;4;542;2;400;0,0%;12,9%;87,1%;0,0%;0,0%;80,6%;19,4%;0,0%;9,4%;25,0%;65,6%;1,7;;2,0;1,7;;;;;1,4;;;;;;;
BU18920191;15051;buurt;"Zuidplas; Verspreide bebouwing Moerkapelle";Zuid-Holland;443;5;269;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;38,5%;61,5%;2,3;2,4;;;;;;;;;;;;;;
BU18920201;15052;buurt;"Zuidplas; Kern Zevenhuizen";Zuid-Holland;271;4;903;1;300;39,0%;14,6%;19,5%;26,8%;0,0%;65,9%;17,1%;17,1%;36,6%;39,0%;24,4%;1,4;1,9;1,6;1,5;0,9;;;;1,1;0,6;;0,8;;1,4;;
BU18920202;15053;buurt;"Zuidplas; Swanla";Zuid-Holland;292;4;743;2;600;3,5%;8,0%;76,1%;12,4%;0,0%;73,9%;26,1%;0,0%;17,9%;32,1%;50,0%;1,5;2,2;1,7;1,7;1,2;;;;1,4;0,9;;;;;;
BU18920203;15054;buurt;"Zuidplas; Zevenhuizen Bloemenbuurt";Zuid-Holland;219;4;907;1;600;6,9%;13,9%;58,4%;20,8%;0,0%;46,6%;53,4%;0,0%;39,6%;34,7%;25,7%;1,1;1,7;1,9;1,5;;;;0,7;0,9;0,4;;;;;;
BU18920205;15056;buurt;"Zuidplas; Zevenhuizen-West 1";Zuid-Holland;241;4;884;2;500;4,3%;3,2%;84,0%;8,5%;0,0%;47,3%;45,2%;7,5%;23,7%;43,0%;33,3%;1,3;1,7;2,1;1,5;1,0;;;;1,1;;;;;;0,9;
BU18920206;15057;buurt;"Zuidplas; Zevenhuizen-West 2";Zuid-Holland;247;4;836;4;600;3,6%;2,7%;87,5%;6,3%;0,0%;68,8%;25,9%;5,4%;19,6%;37,5%;42,9%;1,5;2,2;1,6;1,6;;;;;1,3;0,9;;;;1,0;;
BU18920207;15058;buurt;"Zuidplas; Recreatiepark De Korenmolen";Zuid-Holland;;5;331;1;100;;;;;;;;;0,0%;100,0%;0,0%;1,5;;;;;;;;;;;;;;;
BU18920208;15059;buurt;"Zuidplas; Recreatiepark De Bonk";Zuid-Holland;;5;49;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;33,3%;0,0%;66,7%;57,1%;42,9%;0,0%;1,4;1,8;;;;;;;;;;1,2;;;;
BU18920209;15060;buurt;"Zuidplas; Oud Verlaat";Zuid-Holland;456;3;1321;4;200;58,6%;17,2%;24,1%;0,0%;0,0%;70,0%;20,0%;10,0%;20,7%;41,4%;37,9%;1,7;2,0;1,5;;;;;;1,2;;;2,1;;;;
BU18920211;15061;buurt;"Zuidplas; Zevenhuizen-Zuid";Zuid-Holland;267;4;588;4;600;4,9%;7,8%;75,7%;11,7%;0,0%;83,5%;16,5%;0,0%;14,4%;27,9%;57,7%;1,6;2,1;1,9;1,8;;;;;1,2;0,9;;;;;;
BU18920291;15062;buurt;"Zuidplas; Verspreide bebouwing Tweemanspolder";Zuid-Holland;;5;323;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;50,0%;50,0%;2,2;2,5;;;;;;;;;;;;;;
BU18920292;15063;buurt;"Zuidplas; Verspreide bebouwing Zuidplaspolder Zeve";Zuid-Holland;434;5;243;1;200;92,1%;7,9%;0,0%;0,0%;0,0%;89,5%;0,0%;10,5%;10,3%;41,0%;48,7%;2,5;2,6;2,1;;;;;;;;;2,2;;;;
BU18920293;15064;buurt;"Zuidplas; Verspreide bebouwing Eendragtspolder";Zuid-Holland;391;5;273;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;81,8%;0,0%;18,2%;0,0%;50,0%;50,0%;2,1;2,0;;;;;;;;;;;;;;
BU18920301;15065;buurt;"Zuidplas; Kern Moordrecht";Zuid-Holland;202;3;1418;2;800;9,1%;11,9%;49,0%;30,1%;0,0%;61,8%;27,8%;10,4%;31,7%;35,2%;33,1%;1,2;1,6;1,5;1,5;0,9;;;;0,8;0,8;;;;0,6;0,3;
BU18920302;15066;buurt;"Zuidplas; Moordrecht Bloemenbuurt";Zuid-Holland;203;3;1350;2;400;4,5%;0,0%;73,1%;22,4%;0,0%;72,3%;27,7%;0,0%;25,8%;37,9%;36,4%;1,3;2,0;;1,4;1,4;;;;1,0;0,5;;;;;;
BU18920303;15067;buurt;"Zuidplas; Dorp Noord";Zuid-Holland;265;3;1121;2;700;12,0%;5,3%;68,4%;14,3%;0,0%;70,1%;23,1%;6,7%;22,1%;36,8%;41,2%;1,4;1,8;1,8;1,7;1,0;;;;1,0;0,5;;;;0,5;0,8;
BU18920304;15068;buurt;"Zuidplas; Staatsliedenbuurt/Vijfakkers";Zuid-Holland;232;3;1226;4;1000;4,4%;6,0%;77,0%;12,6%;0,0%;67,8%;30,6%;1,6%;21,2%;35,3%;43,5%;1,4;1,8;1,9;1,6;1,4;;;;1,1;0,7;;;;;;
BU18920305;15069;buurt;"Zuidplas; Ambonwijk";Zuid-Holland;180;4;967;1;300;0,0%;0,0%;85,0%;15,0%;0,0%;19,5%;80,5%;0,0%;33,3%;31,0%;35,7%;1,0;;;1,9;;;;;0,7;0,8;;;;;;
BU18920306;15070;buurt;"Zuidplas; Westeinde";Zuid-Holland;196;4;974;3;200;9,7%;0,0%;38,7%;51,6%;0,0%;37,5%;62,5%;0,0%;46,9%;28,1%;25,0%;0,9;1,9;;1,6;;;;;1,1;0,4;;;;;;
BU18920307;15071;buurt;"Zuidplas; Uiterwaard";Zuid-Holland;347;3;1281;2;200;12,5%;15,6%;59,4%;12,5%;0,0%;100,0%;0,0%;0,0%;16,1%;48,4%;35,5%;1,7;1,8;2,2;1,7;1,2;;;;;;;;;;;
BU18920309;15073;buurt;"Zuidplas; Recreatiepark Oosteinde";Zuid-Holland;;4;635;1;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;45,5%;27,3%;27,3%;1,2;1,7;;;;;;;;;;;;;;
BU18920311;15074;buurt;"Zuidplas; Vijfakkers-Noord";Zuid-Holland;200;3;1090;3;200;0,0%;0,0%;42,3%;57,7%;0,0%;70,4%;29,6%;0,0%;25,0%;39,3%;35,7%;1,4;;;1,8;1,4;;;;;0,9;;;;;;
BU18920399;15075;buurt;"Zuidplas; Verspreide bebouwing Moordrecht";Zuid-Holland;466;5;435;1;200;88,9%;11,1%;0,0%;0,0%;0,0%;89,3%;0,0%;10,7%;21,2%;42,4%;36,4%;1,9;2,1;1,9;;;;;;;;;1,4;;;;
BU18920401;15076;buurt;"Zuidplas; Kern Nieuwerkerk aan den IJssel";Zuid-Holland;283;2;1756;1;200;20,0%;0,0%;60,0%;20,0%;0,0%;100,0%;0,0%;0,0%;26,1%;47,8%;26,1%;1,4;1,6;;1,7;1,1;;;;;;;;;;;
BU18920403;15078;buurt;"Zuidplas; Zuidplas Kruiden";Zuid-Holland;258;3;1281;1;700;0,0%;3,8%;90,2%;6,1%;0,0%;85,1%;12,7%;2,2%;24,1%;37,6%;38,3%;1,5;;1,6;1,6;1,2;;;;1,1;;;;;;;
BU18920404;15079;buurt;"Zuidplas; Zuidplas Velden";Zuid-Holland;222;3;1457;4;900;0,0%;1,3%;73,1%;25,6%;0,0%;65,2%;32,9%;1,9%;28,6%;36,0%;35,4%;1,3;;1,4;1,5;1,2;;;;1,1;0,7;;;;0,9;;
BU18920405;15080;buurt;"Zuidplas; Kleinpolder";Zuid-Holland;180;2;1842;3;300;0,0%;0,0%;50,0%;50,0%;0,0%;61,4%;38,6%;0,0%;34,5%;29,3%;36,2%;1,2;;;1,5;0,9;;;;;0,9;;;;;;
BU18920406;15081;buurt;"Zuidplas; Kortenoord";Zuid-Holland;;4;953;1;100;;;;;;100,0%;0,0%;0,0%;;;;1,7;;;;;;;;;;;;;;;
BU18920407;15082;buurt;"Zuidplas; Recreatiepark Klein Hitland";Zuid-Holland;;5;202;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;38,5%;46,2%;15,4%;1,5;1,5;;;;;;;;;;;;;;
BU18920408;15083;buurt;"Zuidplas; Esse Hoog";Zuid-Holland;338;3;1313;3;900;5,9%;5,9%;71,8%;16,5%;0,0%;79,9%;18,9%;1,2%;18,9%;34,9%;46,2%;1,6;2,0;1,7;1,8;1,1;;;;1,2;0,7;;;;;;
BU18920409;15084;buurt;"Zuidplas; Esse Laag";Zuid-Holland;288;2;1637;4;900;2,3%;6,8%;74,6%;14,1%;2,3%;66,5%;33,5%;0,0%;24,9%;31,6%;43,5%;1,4;1,9;1,9;1,6;1,5;1,2;;1,4;1,0;0,9;;;;;;
BU18920410;15085;buurt;"Zuidplas; Bomenbuurt";Zuid-Holland;132;2;1729;3;600;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;100,0%;0,0%;42,9%;33,9%;23,2%;0,7;;;;;;;;;;0,7;;;;;
BU18920411;15086;buurt;"Zuidplas; Dorrestein-Noord";Zuid-Holland;285;2;1696;4;800;9,7%;6,5%;65,2%;5,8%;12,9%;74,7%;21,4%;3,9%;25,8%;36,8%;37,4%;1,3;1,9;1,5;1,5;1,1;1,0;;;0,8;0,7;0,6;;;1,1;;
BU18920412;15087;buurt;"Zuidplas; Parkzoom";Zuid-Holland;426;3;1227;2;300;14,8%;22,2%;63,0%;0,0%;0,0%;96,4%;0,0%;3,6%;9,1%;41,8%;49,1%;1,7;1,8;1,7;1,8;;;;;;;;;;;;
BU18920413;15088;buurt;"Zuidplas; Esse Zoom Laag";Zuid-Holland;324;3;1262;1;200;18,5%;18,5%;63,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;26,9%;73,1%;1,7;1,7;1,9;1,7;;;;;;;;;;;;
BU18920414;15089;buurt;"Zuidplas; Zuidplas Mossen";Zuid-Holland;267;2;1818;1;900;4,5%;4,5%;84,7%;6,3%;0,0%;83,1%;11,3%;5,6%;19,8%;40,7%;39,5%;1,4;1,8;1,8;1,4;1,0;;;;1,0;;;;;0,9;;
BU18920415;15090;buurt;"Zuidplas; Zuidplas Dalen";Zuid-Holland;200;2;1923;2;1000;0,0%;0,0%;55,2%;44,8%;0,0%;61,3%;36,1%;2,6%;39,7%;30,4%;29,9%;1,1;;;1,5;1,1;;;;;0,5;;;;0,9;;
BU18920416;15091;buurt;"Zuidplas; Dorrestein-Zuid";Zuid-Holland;237;2;2039;2;1100;0,9%;4,6%;58,3%;25,2%;11,0%;68,7%;27,6%;3,7%;33,0%;31,2%;35,8%;1,2;;1,6;1,5;1,0;0,8;;;0,9;0,6;0,5;;;0,8;0,6;0,9
BU18920491;15092;buurt;"Zuidplas; Verspreide bebouwing Zuidplaspolder Nieu";Zuid-Holland;409;5;443;2;300;88,4%;11,6%;0,0%;0,0%;0,0%;90,7%;0,0%;9,3%;18,2%;38,6%;43,2%;2,0;2,0;2,4;;;;;;;;;1,2;;;;
BU18920492;15093;buurt;"Zuidplas; Verspreide bebouwing Essepolder";Zuid-Holland;608;4;962;4;400;63,8%;24,6%;4,3%;7,2%;0,0%;81,2%;14,5%;4,3%;23,0%;43,2%;33,8%;1,9;2,3;2,0;1,8;;;;0,9;;0,0;;0,9;;;;
BU18920493;15094;buurt;"Zuidplas; Verspreide bebouwing Achter Esse";Zuid-Holland;341;3;1339;2;100;66,7%;33,3%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;25,0%;33,3%;41,7%;1,8;2,2;1,4;;;;;;;;;;;;;
BU18940000;15095;buurt;"Peel en Maas; Grashoek";;240;5;136;3;600;45,1%;29,4%;21,6%;3,9%;0,0%;78,4%;17,6%;3,9%;17,6%;41,2%;41,2%;1,8;2,1;1,9;1,6;;;;1,1;1,1;0,8;;1,6;;;;
BU18940001;15096;buurt;"Peel en Maas; Koningslust";;254;5;118;2;500;45,7%;31,9%;19,1%;3,2%;0,0%;72,6%;16,8%;10,5%;21,5%;37,6%;40,9%;1,6;1,9;1,8;1,6;;;;1,0;1,0;0,8;;1,4;0,4;;;
BU18940002;15097;buurt;"Peel en Maas; Kievitsheide";;374;5;44;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;18,2%;45,5%;36,4%;1,9;2,0;;;;;;;;;;;;;;
BU18940003;15098;buurt;"Peel en Maas; Vliegert";;301;5;47;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;23,1%;30,8%;46,2%;2,1;2,3;;;;;;;;;;;;;;
BU18940100;15099;buurt;"Peel en Maas; Beringe";;247;5;206;1;800;40,4%;18,5%;37,7%;3,3%;0,0%;82,0%;13,3%;4,7%;21,1%;39,5%;39,5%;1,6;1,9;1,8;1,5;;;;1,0;0,9;0,6;;1,5;;;;
BU18940101;15100;buurt;"Peel en Maas; Panningen";;212;3;1014;1;3200;14,5%;19,0%;42,3%;18,8%;5,5%;58,7%;33,1%;8,2%;33,6%;39,4%;27,0%;1,2;1,7;1,5;1,4;0,9;1,0;0,5;1,1;1,0;0,6;0,3;1,3;1,1;1,2;0,5;0,5
BU18940102;15101;buurt;"Peel en Maas; Helden";;246;4;861;3;2400;27,1%;17,9%;47,2%;7,7%;0,0%;73,8%;19,5%;6,7%;25,6%;39,5%;34,8%;1,4;1,7;1,5;1,6;0,9;;;0,9;1,0;0,6;;1,2;;1,2;0,9;
BU18940104;15102;buurt;"Peel en Maas; Vosberg-Loo";;331;5;124;3;200;84,6%;15,4%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;12,0%;48,0%;40,0%;1,8;1,9;1,6;;;;;;;;;;;;;
BU18940105;15103;buurt;"Peel en Maas; Egchel";;280;5;276;2;500;47,3%;23,1%;29,7%;0,0%;0,0%;84,8%;9,8%;5,4%;18,5%;37,0%;44,6%;1,6;1,9;1,7;1,5;;;;1,1;1,2;;;1,5;;;;
BU18940106;15104;buurt;"Peel en Maas; Zelen-Hub";;319;5;274;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;53,8%;46,2%;2,1;2,1;;;;;;;;;;;;;;
BU18940107;15105;buurt;"Peel en Maas; Groeze";;324;5;103;1;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;36,4%;63,6%;2,3;2,5;;;;;;;;;;;;;;
BU18940108;15106;buurt;"Peel en Maas; Onder-Eindt-Zandberg";;340;5;279;3;300;95,3%;4,7%;0,0%;0,0%;0,0%;93,2%;0,0%;6,8%;13,3%;33,3%;53,3%;2,0;2,1;1,4;;;;;;;;;1,5;;;;
BU18940109;15107;buurt;"Peel en Maas; Keup";;;5;209;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;44,4%;55,6%;1,9;2,1;;;;;;;;;;;;;;
BU18940200;15108;buurt;"Peel en Maas; Kessel";;230;5;396;1;1300;30,6%;20,4%;40,0%;9,0%;0,0%;68,6%;27,8%;3,5%;27,6%;39,7%;32,7%;1,4;1,8;1,6;1,6;1,4;;;1,0;0,9;0,5;;1,2;;;;
BU18940203;15109;buurt;"Peel en Maas; Kesseleik";;225;5;104;1;300;44,6%;26,8%;28,6%;0,0%;0,0%;75,4%;24,6%;0,0%;25,4%;33,9%;40,7%;1,6;2,0;1,7;1,5;;;;0,9;1,1;;;;;;;
BU18940204;15110;buurt;"Peel en Maas; Hout en Oijen";;;5;77;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;81,8%;0,0%;18,2%;0,0%;36,4%;63,6%;2,1;2,2;;;;;;;;;;1,3;;;;
BU18940208;15111;buurt;"Peel en Maas; Verspreide huizen Kessel";;348;5;81;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;82,4%;0,0%;17,6%;17,6%;35,3%;47,1%;1,8;1,9;;;;;;;;;;1,4;;;;
BU18940209;15112;buurt;"Peel en Maas; Verspreide huizen Kesseleik";;;5;39;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;100,0%;0,0%;2,2;2,3;;;;;;;;;;;;;;
BU18940300;15113;buurt;"Peel en Maas; Maasbree";;232;4;650;3;2200;26,6%;23,8%;38,5%;11,2%;0,0%;75,9%;19,1%;5,0%;27,7%;37,8%;34,5%;1,4;1,7;1,5;1,5;1,1;;;0,9;0,8;0,5;;1,7;0,8;1,5;0,5;
BU18940308;15114;buurt;"Peel en Maas; Verspr.h. ten zuiden van Provinciale weg";;360;5;175;3;300;100,0%;0,0%;0,0%;0,0%;0,0%;95,0%;0,0%;5,0%;19,5%;43,9%;36,6%;1,7;1,7;;;;;;;;;;1,0;;;;
BU18940309;15115;buurt;"Peel en Maas; Verspr.h. ten N. van Provinciale weg";;363;5;103;2;400;96,7%;3,3%;0,0%;0,0%;0,0%;91,7%;0,0%;8,3%;17,5%;34,9%;47,6%;1,9;1,9;1,7;;;;;;;;;1,7;;;;
BU18940400;15116;buurt;"Peel en Maas; Baarlo";;224;4;661;2;2300;22,6%;25,3%;40,1%;12,1%;0,0%;72,0%;23,4%;4,5%;28,8%;38,1%;33,1%;1,4;1,8;1,6;1,6;1,0;;;1,1;0,9;0,6;;1,3;0,9;1,3;0,7;
BU18940402;15117;buurt;"Peel en Maas; Soeterbeek";;;5;145;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;44,4%;55,6%;1,9;2,0;;;;;;;;;;;;;;
BU18940403;15118;buurt;"Peel en Maas; Bong";;296;5;393;1;300;50,0%;16,7%;20,4%;13,0%;0,0%;83,3%;9,3%;7,4%;18,9%;34,0%;47,2%;1,7;2,0;1,8;1,8;;;;;;0,6;;;;;0,5;
BU18940408;15119;buurt;"Peel en Maas; Verspreide huizen op Den Hert";;334;5;85;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;83,3%;0,0%;16,7%;15,0%;40,0%;45,0%;2,0;2,2;;;;;;;;;;1,8;;;;
