code,nr,gebied,gebiednaam,provincie,WOZ,stedelijkheid,OAD,ligging,abw_totaal,abw_vrijst,abw_tweekap,abw_rijwoni,abw_meergez_laagb,abw_meergez_hoogb,abw_koop,abw_soc_huur,abw_part_huur,abw_1_pers,abw_2_pers,abw_3_pers,aapbw_totaal,aapbw_koop_vrijst,aapbw_koop_tweekap,aapbw_koop_rijwoni,aapbw_koop_meergez_laagb,aapbw_koop_meergez_hoogb,aapbw_soc_huur_vrijst,aapbw_soc_huur_tweekap,aapbw_soc_huur_rijwoni,aapbw_soc_huur_meergez_laagb,aapbw_soc_huur_meergez_hoogb,aapbw_part_huur_vrijst,aapbw_part_huur_tweekap,aapbw_part_huur_rijwoni,aapbw_part_meergez_laagb,aapbw_part_meergez_hoogb
BU17011100,13921,buurt,"gemeente Westerveld, Vledder",,222,5,289,3,860.0,0.401,0.314,0.238,0.035,0.035,0.750,0.192,0.041,0.326,0.442,0.227,1.4,1.5,1.6,1.3,0.9,0.9,1.1,1.1,0.7,0.9,0.9,3.6,,,0.0,0.0
BU17011109,13922,buurt,"gemeente Westerveld, Verspreide huizen Vledder",,,5,163,4,50.0,0.700,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.400,0.400,0.200,1.6,2.0,,,,,,,,,,,,,,
BU17011200,13923,buurt,"gemeente Westerveld, Frederiksoord",,265,5,59,4,70.0,0.643,0.000,0.357,0.000,0.000,0.500,0.357,0.143,0.500,0.357,0.214,1.1,1.7,,,,,,,0.4,,,,,,,
BU17011209,13924,buurt,"gemeente Westerveld, Verspreide huizen Frederiksoord",,335,5,79,4,70.0,1.000,0.000,0.000,0.000,0.000,0.643,0.000,0.214,0.214,0.429,0.286,1.7,1.8,,,,,,,,,,1.5,,,,
BU17011300,13925,buurt,"gemeente Westerveld, Nijensleek",,295,5,49,2,145.0,0.862,0.069,0.000,0.000,0.000,0.862,0.000,0.103,0.172,0.276,0.517,2.2,2.2,1.8,,,,,,,,,2.5,,,,
BU17011309,13926,buurt,"gemeente Westerveld, Verspreide huizen Nijensleek",,,5,36,4,40.0,1.000,0.000,0.000,0.000,0.000,0.750,0.000,0.250,0.000,0.625,0.000,1.8,2.0,,,,,,,,,,1.3,,,,
BU17011400,13927,buurt,"gemeente Westerveld, Vledderveen",,202,5,45,3,105.0,0.476,0.429,0.000,0.000,0.000,0.857,0.095,0.000,0.286,0.429,0.238,1.5,1.5,1.6,,,,,1.4,,,,,,,,
BU17011409,13928,buurt,"gemeente Westerveld, Verspreide huizen Vledderveen",,376,5,32,4,60.0,0.917,0.000,0.000,0.000,0.000,0.917,0.000,0.000,0.250,0.500,0.250,1.9,1.9,,,,,,,,,,,,,,
BU17011500,13929,buurt,"gemeente Westerveld, Wilhelminaoord",,147,5,141,3,345.0,0.130,0.333,0.449,0.072,0.072,0.594,0.362,0.043,0.420,0.333,0.261,1.3,1.6,1.5,1.6,0.0,0.0,,1.1,1.0,0.4,0.4,,,0.4,0.0,0.0
BU17011509,13930,buurt,"gemeente Westerveld, Verspreide huizen Wilhelminaoord",,281,5,110,4,65.0,0.769,0.000,0.000,0.000,0.000,0.538,0.000,0.308,0.231,0.462,0.308,1.4,1.7,,,,,,,,,,,,,,
BU17011600,13931,buurt,"gemeente Westerveld, Doldersum",,,5,33,4,20.0,1.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000,0.000,0.000,0.000,1.5,1.5,,,,,,,,,,,,,,
BU17011609,13932,buurt,"gemeente Westerveld, Verspreide huizen Doldersum",,,5,42,4,35.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.429,0.000,1.7,,,,,,,,,,,,,,,
BU17011709,13933,buurt,"gemeente Westerveld, Verspreide huizen Boschoord",,,5,9,4,10.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.2,,,,,,,,,,,,,,,
BU17020000,13934,buurt,"gemeente Sint Anthonis, Sint Anthonis",,,4,516,2,1545.0,0.324,0.265,0.262,0.149,0.149,0.660,0.239,0.094,0.350,0.382,0.269,1.3,1.7,1.6,1.4,1.1,1.1,,0.9,0.8,0.6,0.6,0.9,0.9,1.2,0.4,0.4
BU17020001,13935,buurt,"gemeente Sint Anthonis, Ledeacker",,,5,194,2,160.0,0.625,0.188,0.125,0.063,0.063,0.781,0.125,0.063,0.219,0.438,0.344,1.6,1.8,1.6,1.7,0.0,0.0,,0.9,,0.0,0.0,,,,0.0,0.0
BU17020008,13936,buurt,"gemeente Sint Anthonis, Verspreide huizen Ledeacker",,,5,173,4,80.0,0.750,0.125,0.000,0.000,0.000,0.875,0.000,0.000,0.188,0.375,0.375,2.1,2.1,,,,,,,,,,,,,,
BU17020009,13937,buurt,"gemeente Sint Anthonis, Verspreide huizen Sint Anthonis",,,5,180,4,290.0,0.879,0.103,0.000,0.000,0.000,0.897,0.000,0.086,0.103,0.397,0.500,2.0,2.1,2.0,,,,,,,,,1.6,,,,
BU17020100,13938,buurt,"gemeente Sint Anthonis, Oploo",,,5,173,3,430.0,0.453,0.279,0.209,0.058,0.058,0.767,0.198,0.023,0.302,0.349,0.349,1.5,1.6,1.9,1.4,0.0,0.0,,0.8,0.7,0.8,0.8,,,,0.0,0.0
BU17020109,13939,buurt,"gemeente Sint Anthonis, Verspreide huizen Oploo",,,5,47,4,230.0,0.848,0.130,0.000,0.000,0.000,0.848,0.000,0.109,0.152,0.283,0.565,2.1,2.2,2.3,,,,,,,,,1.3,,,,
BU17020200,13940,buurt,"gemeente Sint Anthonis, Westerbeek",,,5,66,3,150.0,0.600,0.267,0.067,0.000,0.000,0.800,0.167,0.000,0.200,0.400,0.367,1.7,1.9,1.6,,,,,1.4,,,,,,,,
BU17020209,13941,buurt,"gemeente Sint Anthonis, Verspreide huizen Westerbeek",,,5,36,4,90.0,0.833,0.111,0.000,0.000,0.000,0.889,0.000,0.000,0.000,0.389,0.556,2.1,2.0,,,,,,,,,,,,,,
BU17020300,13942,buurt,"gemeente Sint Anthonis, Stevensbeek",,,5,80,3,200.0,0.625,0.200,0.125,0.050,0.050,0.800,0.150,0.000,0.250,0.400,0.375,1.6,1.8,1.8,1.8,0.0,0.0,,0.7,,0.7,0.7,,,,0.0,0.0
BU17020309,13943,buurt,"gemeente Sint Anthonis, Verspreide huizen Stevensbeek",,,5,42,4,75.0,0.867,0.000,0.000,0.000,0.000,0.933,0.000,0.000,0.133,0.333,0.533,2.2,2.2,,,,,,,,,,,,,,
BU17020400,13944,buurt,"gemeente Sint Anthonis, Wanroij",,,5,284,3,980.0,0.454,0.367,0.097,0.077,0.077,0.730,0.184,0.082,0.260,0.393,0.347,1.5,1.9,1.6,1.6,0.0,0.0,,0.9,1.1,0.5,0.5,1.4,1.1,,0.2,0.2
BU17020409,13945,buurt,"gemeente Sint Anthonis, Verspreide huizen Wanroij's Broek",,,5,55,4,195.0,0.974,0.000,0.000,0.000,0.000,0.897,0.000,0.103,0.154,0.282,0.564,2.3,2.3,,,,,,,,,,1.9,,,,
BU17020500,13946,buurt,"gemeente Sint Anthonis, Landhorst",,,5,65,3,175.0,0.686,0.171,0.086,0.057,0.057,0.857,0.114,0.000,0.200,0.457,0.343,1.7,1.9,1.3,1.6,0.0,0.0,,1.4,,0.9,0.9,,,,0.0,0.0
BU17020509,13947,buurt,"gemeente Sint Anthonis, Verspreide huizen De Peel",,,5,19,4,95.0,0.947,0.000,0.000,0.000,0.000,0.842,0.000,0.158,0.158,0.316,0.526,2.2,2.3,,,,,,,,,,1.7,,,,
BU17050000,13948,buurt,"gemeente Lingewaard, Bemmel",,273,4,968,2,4905.0,0.186,0.117,0.542,0.153,0.153,0.748,0.177,0.070,0.268,0.375,0.357,1.3,1.7,1.6,1.5,1.0,1.0,,,0.9,0.5,0.5,1.4,1.2,1.3,0.6,0.6
BU17050001,13949,buurt,"gemeente Lingewaard, Haalderen",,237,5,356,3,730.0,0.219,0.212,0.507,0.055,0.055,0.685,0.274,0.034,0.219,0.356,0.425,1.5,1.9,1.7,1.6,0.0,0.0,,,1.1,0.6,0.6,,,,0.0,0.0
BU17050002,13950,buurt,"gemeente Lingewaard, Angeren",,250,5,315,3,925.0,0.281,0.195,0.454,0.070,0.070,0.735,0.205,0.059,0.227,0.405,0.373,1.4,1.8,1.6,1.5,0.0,0.0,,,0.8,0.7,0.7,1.9,,0.5,0.9,0.9
BU17050003,13951,buurt,"gemeente Lingewaard, Doornenburg",,241,5,330,3,875.0,0.274,0.189,0.440,0.103,0.103,0.726,0.211,0.051,0.269,0.371,0.360,1.4,1.8,1.6,1.5,1.1,1.1,,,0.8,0.7,0.7,1.5,,,1.0,1.0
BU17050004,13952,buurt,"gemeente Lingewaard, Verspreide huizen Ressen",,,5,184,4,40.0,0.875,0.000,0.000,0.000,0.000,0.875,0.000,0.000,0.000,0.375,0.625,1.9,2.0,,,,,,,,,,,,,,
BU17050005,13953,buurt,"gemeente Lingewaard, Verspreide huizen Angeren",,386,5,183,4,190.0,0.763,0.132,0.053,0.000,0.000,0.868,0.000,0.105,0.105,0.342,0.553,2.1,2.3,2.2,1.5,,,,,,,,1.5,,,,
BU17050006,13954,buurt,"gemeente Lingewaard, Verspreide huizen Bemmel",,424,5,178,4,105.0,0.810,0.000,0.000,0.000,0.000,0.762,0.000,0.143,0.190,0.333,0.476,1.9,2.0,,,,,,,,,,1.3,,,,
BU17050007,13955,buurt,"gemeente Lingewaard, Verspreide huizen Doornenburg",,384,5,168,4,250.0,0.840,0.140,0.000,0.000,0.000,0.880,0.000,0.100,0.180,0.420,0.400,2.0,2.0,2.1,,,,,,,,,2.0,,,,
BU17050008,13956,buurt,"gemeente Lingewaard, Verspreide huizen Bemmel-Lent",,434,5,308,4,65.0,0.923,0.000,0.000,0.000,0.000,0.846,0.000,0.000,0.154,0.462,0.385,1.5,1.6,,,,,,,,,,,,,,
BU17050009,13957,buurt,"gemeente Lingewaard, Verspreide huizen Ambtswaard",,,5,230,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU17050010,13958,buurt,"gemeente Lingewaard, Verspreide huizen Haalderen",,,4,552,4,40.0,0.625,0.500,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.500,2.2,2.7,1.6,,,,,,,,,,,,,
BU17050011,13959,buurt,"gemeente Lingewaard, Ooijrijkse Polder",,,5,191,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU17050100,13960,buurt,"gemeente Lingewaard, Gendt",,210,4,788,3,2430.0,0.126,0.134,0.611,0.128,0.128,0.591,0.348,0.056,0.296,0.383,0.323,1.3,1.6,1.6,1.5,0.7,0.7,,1.1,1.0,0.5,0.5,1.2,1.2,1.1,0.5,0.5
BU17050101,13961,buurt,"gemeente Lingewaard, Buurt Gendt",,389,4,528,4,180.0,0.861,0.111,0.000,0.000,0.000,0.889,0.000,0.111,0.111,0.389,0.500,2.0,1.9,1.8,,,,,,,,,1.9,,,,
BU17050102,13962,buurt,"gemeente Lingewaard, Kommerdijk",,361,5,247,4,55.0,0.909,0.000,0.000,0.000,0.000,0.909,0.000,0.000,0.000,0.364,0.545,2.3,2.3,,,,,,,,,,,,,,
BU17050103,13963,buurt,"gemeente Lingewaard, Hulhuizen",,370,5,276,4,100.0,0.850,0.150,0.000,0.000,0.000,0.950,0.000,0.000,0.100,0.350,0.550,1.8,1.9,1.6,,,,,,,,,,,,,
BU17050104,13964,buurt,"gemeente Lingewaard, Flieren",,430,5,120,4,75.0,0.933,0.000,0.000,0.000,0.000,0.867,0.000,0.000,0.133,0.400,0.467,2.1,2.3,,,,,,,,,,,,,,
BU17050108,13965,buurt,"gemeente Lingewaard, Verspreide huizen Flieren",,358,5,173,4,130.0,0.885,0.000,0.000,0.000,0.000,0.846,0.000,0.115,0.115,0.462,0.423,1.9,1.9,,,,,,,,,,2.2,,,,
BU17050109,13966,buurt,"gemeente Lingewaard, Verspreide huizen Gendtsche Waarden",,,5,49,4,25.0,0.600,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.600,0.400,2.0,2.3,,,,,,,,,,,,,,
BU17050200,13967,buurt,"gemeente Lingewaard, Oude Stad Huissen",,187,3,1116,1,435.0,0.023,0.034,0.425,0.517,0.517,0.437,0.184,0.356,0.483,0.356,0.161,1.0,1.4,1.1,1.3,1.1,1.1,,,1.0,0.6,0.6,,,1.4,0.7,0.7
BU17050201,13968,buurt,"gemeente Lingewaard, Uitbreiding Stad Huissen",,242,3,1487,2,2785.0,0.113,0.097,0.487,0.300,0.300,0.643,0.282,0.072,0.323,0.388,0.289,1.2,1.7,1.6,1.5,1.0,1.0,,,0.9,0.5,0.5,1.2,1.4,1.0,0.6,0.6
BU17050202,13969,buurt,"gemeente Lingewaard, Het Zand",,264,4,897,3,775.0,0.200,0.200,0.465,0.135,0.135,0.787,0.116,0.097,0.265,0.374,0.361,1.4,1.8,1.6,1.5,1.0,1.0,,,0.9,0.0,0.0,1.2,1.5,,1.1,1.1
BU17050203,13970,buurt,"gemeente Lingewaard, Zilverkamp",,208,3,1481,2,2695.0,0.037,0.048,0.777,0.135,0.135,0.779,0.182,0.033,0.286,0.425,0.289,1.2,1.7,1.5,1.4,1.1,1.1,,,0.8,0.5,0.5,,,0.9,0.6,0.6
BU17050207,13971,buurt,"gemeente Lingewaard, Verspreide huizen Het Zand",,361,4,544,3,505.0,0.693,0.149,0.069,0.089,0.089,0.842,0.059,0.089,0.188,0.347,0.455,1.7,1.8,1.8,1.5,1.0,1.0,,,,0.5,0.5,1.3,,,0.0,0.0
BU17050208,13972,buurt,"gemeente Lingewaard, Verspreide huizen Hoeve en Loostraat",,331,3,1286,3,1065.0,0.150,0.070,0.685,0.089,0.089,0.850,0.047,0.099,0.108,0.300,0.592,1.6,2.0,1.7,1.6,0.8,0.8,,,1.1,0.1,0.1,,,1.4,0.0,0.0
BU17050209,13973,buurt,"gemeente Lingewaard, Verspreide huizen Uiterwaard",,,4,548,4,25.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,1.4,,,,,,,,,,,,,,,
BU17060000,13974,buurt,"gemeente Cranendonck, Budel",,235,4,926,3,3550.0,0.246,0.168,0.451,0.125,0.125,0.669,0.211,0.108,0.338,0.375,0.287,1.3,1.7,1.5,1.5,1.0,1.0,,1.1,0.8,0.6,0.6,1.3,1.1,1.1,0.7,0.7
BU17060001,13975,buurt,"gemeente Cranendonck, Heikant. Meemortel. Bosch",,362,5,353,4,150.0,0.667,0.200,0.133,0.000,0.000,0.900,0.000,0.067,0.167,0.400,0.433,1.9,2.0,1.9,1.5,,,,,,,,,,,,
BU17060002,13976,buurt,"gemeente Cranendonck, Keunenhoek Broekkant Schoordijk",,342,5,236,4,150.0,0.667,0.267,0.000,0.000,0.000,0.900,0.000,0.000,0.233,0.300,0.467,1.9,2.0,1.8,,,,,,,,,,,,,
BU17060008,13977,buurt,"gemeente Cranendonck, Verspreide huizen Berg en Toom",,385,5,320,4,140.0,0.786,0.143,0.000,0.000,0.000,0.857,0.000,0.107,0.214,0.357,0.429,1.9,2.0,1.9,,,,,,,,,1.6,,,,
BU17060009,13978,buurt,"gemeente Cranendonck, Verspreide huizen in het Oosten",,,5,41,4,45.0,0.889,0.000,0.000,0.000,0.000,0.778,0.000,0.000,0.000,0.222,0.556,2.4,2.4,,,,,,,,,,,,,,
BU17060100,13979,buurt,"gemeente Cranendonck, Budel-Schoot",,212,5,379,3,830.0,0.295,0.193,0.476,0.036,0.036,0.651,0.289,0.054,0.271,0.416,0.313,1.4,1.8,1.8,1.4,1.0,1.0,,1.1,0.9,0.0,0.0,1.2,,1.1,1.1,1.1
BU17060101,13980,buurt,"gemeente Cranendonck, Klein-Schoot",,,5,285,4,45.0,0.778,0.222,0.000,0.000,0.000,0.889,0.000,0.000,0.000,0.556,0.333,1.8,1.7,1.8,,,,,,,,,,,,,
BU17060109,13981,buurt,"gemeente Cranendonck, Verspreide huizen in het Westen",,,5,334,4,45.0,0.667,0.333,0.000,0.000,0.000,0.778,0.000,0.000,0.000,0.333,0.444,1.7,1.7,2.2,,,,,,,,,,,,,
BU17060200,13982,buurt,"gemeente Cranendonck, Budel-Dorplein",,219,5,199,3,590.0,0.263,0.475,0.263,0.000,0.000,0.839,0.127,0.034,0.237,0.407,0.356,1.6,1.7,1.7,1.8,,,,1.0,1.2,,,,,,,
BU17060209,13983,buurt,"gemeente Cranendonck, Verspreide huizen Budel-Dorplein",,,5,89,4,10.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.3,,,,,,,,,,,,,,,
BU17060300,13984,buurt,"gemeente Cranendonck, Maarheeze",,247,4,615,1,1965.0,0.242,0.168,0.524,0.066,0.066,0.748,0.178,0.074,0.252,0.412,0.336,1.5,1.8,1.7,1.6,1.1,1.1,,,0.9,0.5,0.5,1.4,1.1,1.1,0.9,0.9
BU17060301,13985,buurt,"gemeente Cranendonck, Kamersven",,563,5,74,2,90.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.167,0.556,0.278,2.1,2.1,,,,,,,,,,,,,,
BU17060302,13986,buurt,"gemeente Cranendonck, Industrieterrein Den Engelsman Rondven",,,5,320,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU17060308,13987,buurt,"gemeente Cranendonck, Verspreide huizen Hugten",,487,5,207,4,70.0,0.929,0.000,0.000,0.000,0.000,0.929,0.000,0.000,0.214,0.357,0.429,2.2,2.1,,,,,,,,,,,,,,
BU17060309,13988,buurt,"gemeente Cranendonck, Verspreide huizen Maarheeze",,,5,228,4,45.0,0.778,0.000,0.000,0.000,0.000,0.778,0.000,0.000,0.000,0.444,0.444,1.6,1.7,,,,,,,,,,,,,,
BU17060400,13989,buurt,"gemeente Cranendonck, Soerendonk",,306,5,224,2,700.0,0.514,0.250,0.200,0.029,0.029,0.821,0.093,0.071,0.207,0.457,0.336,1.7,1.9,1.7,1.6,0.0,0.0,,,1.0,0.8,0.8,1.2,1.5,1.1,0.0,0.0
BU17060409,13990,buurt,"gemeente Cranendonck, Verspreide huizen Soerendonk",,,5,87,4,35.0,0.857,0.000,0.000,0.000,0.000,0.714,0.000,0.000,0.000,0.286,0.429,2.1,2.2,,,,,,,,,,,,,,
BU17060500,13991,buurt,"gemeente Cranendonck, Gastel",,327,5,111,3,290.0,0.759,0.138,0.103,0.000,0.000,0.828,0.000,0.138,0.155,0.466,0.379,1.9,2.0,1.9,1.8,,,,,,,,1.6,,,,
BU17060509,13992,buurt,"gemeente Cranendonck, Verspreide huizen Gastelse Hei",,,5,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU17080001,13993,buurt,"gemeente Steenwijkerland, Centrum Steenwijk",,146,2,1620,1,505.0,0.050,0.030,0.347,0.564,0.564,0.238,0.188,0.564,0.584,0.277,0.129,0.8,1.3,0.9,1.4,0.9,0.9,,,0.6,0.2,0.2,,,0.8,0.7,0.7
BU17080002,13994,buurt,"gemeente Steenwijkerland, Steenwijk West",,132,3,1251,1,1420.0,0.039,0.067,0.630,0.254,0.254,0.232,0.736,0.018,0.475,0.271,0.250,0.8,1.7,1.6,1.4,0.0,0.0,,0.7,0.7,0.4,0.4,,,0.8,0.0,0.0
BU17080003,13995,buurt,"gemeente Steenwijkerland, Steenwijkerdiep",,231,3,1160,2,320.0,0.063,0.063,0.453,0.438,0.438,0.813,0.109,0.063,0.313,0.484,0.188,1.2,1.3,1.3,1.4,1.0,1.0,,,,1.0,1.0,,,,0.0,0.0
BU17080004,13996,buurt,"gemeente Steenwijkerland, Torenlanden",,187,2,1519,1,535.0,0.140,0.383,0.093,0.374,0.374,0.589,0.168,0.243,0.523,0.308,0.168,0.9,1.4,1.3,1.2,0.0,0.0,,,,0.3,0.3,,0.9,,0.2,0.2
BU17080005,13997,buurt,"gemeente Steenwijkerland, Oostwijken. De Beitel",,167,2,1545,1,805.0,0.118,0.174,0.578,0.130,0.130,0.429,0.540,0.031,0.447,0.323,0.224,1.0,2.0,1.3,1.3,0.0,0.0,,,0.7,0.4,0.4,,,0.7,0.0,0.0
BU17080006,13998,buurt,"gemeente Steenwijkerland, Clingenborgh",,154,3,1395,1,720.0,0.076,0.042,0.514,0.361,0.361,0.438,0.514,0.035,0.535,0.299,0.167,0.9,1.5,1.4,1.3,0.0,0.0,,,0.6,0.3,0.3,,,1.0,0.0,0.0
BU17080007,13999,buurt,"gemeente Steenwijkerland, Dolderkanaal",,,4,780,2,15.0,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.9,,,,,,,,,,,,,,,
BU17080008,14000,buurt,"gemeente Steenwijkerland, Woldmeenthe",,281,3,1063,2,455.0,0.253,0.308,0.330,0.110,0.110,0.890,0.099,0.000,0.176,0.429,0.396,1.4,1.6,1.6,1.4,1.1,1.1,,,0.8,0.7,0.7,,,,0.0,0.0
BU17080009,14001,buurt,"gemeente Steenwijkerland, Oostermeenthe",,150,3,1026,2,1275.0,0.020,0.031,0.824,0.122,0.122,0.624,0.318,0.051,0.294,0.349,0.357,1.1,1.7,1.2,1.3,0.0,0.0,,,0.9,0.6,0.6,,,1.0,0.5,0.5
BU17080010,14002,buurt,"gemeente Steenwijkerland, Meentherand",,,4,640,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU17080011,14003,buurt,"gemeente Steenwijkerland, Nieuwe gagels",,262,4,642,2,630.0,0.230,0.500,0.262,0.000,0.000,0.992,0.000,0.000,0.111,0.460,0.429,1.6,1.5,1.6,1.5,,,,,,,,,,,,
BU17080012,14004,buurt,"gemeente Steenwijkerland, De gagels",,160,4,934,2,820.0,0.067,0.195,0.610,0.128,0.128,0.427,0.555,0.018,0.390,0.329,0.280,1.0,1.8,1.4,1.3,0.8,0.8,,,0.8,0.4,0.4,,,,0.0,0.0
BU17080014,14005,buurt,"gemeente Steenwijkerland, Groot Verlaat",,,5,331,2,35.0,0.857,0.000,0.000,0.000,0.000,0.714,0.000,0.000,0.000,0.429,0.571,2.1,1.9,,,,,,,,,,,,,,
BU17080028,14006,buurt,"gemeente Steenwijkerland, Eeserwold",,,5,127,4,10.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.2,2.2,,,,,,,,,,,,,,
BU17080029,14007,buurt,"gemeente Steenwijkerland, Paddenpoel en Kornputkwartier",,198,5,386,2,440.0,0.170,0.250,0.420,0.148,0.148,0.648,0.295,0.057,0.273,0.364,0.364,1.3,1.6,1.7,1.5,0.0,0.0,,1.4,1.1,0.5,0.5,,,1.1,0.0,0.0
BU17080030,14008,buurt,"gemeente Steenwijkerland, Buitengebied Steenwijk",,,5,285,4,10.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.8,1.9,,,,,,,,,,,,,,
BU17080200,14009,buurt,"gemeente Steenwijkerland, Oldemarkt",,186,5,344,3,1055.0,0.427,0.190,0.303,0.076,0.076,0.839,0.066,0.090,0.294,0.412,0.294,1.4,1.6,1.5,1.5,0.9,0.9,,,1.2,0.5,0.5,1.4,1.1,0.9,0.0,0.0
BU17080201,14010,buurt,"gemeente Steenwijkerland, De Boterberg",,,5,252,3,30.0,0.833,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.000,0.667,2.9,3.5,,,,,,,,,,,,,,
BU17080209,14011,buurt,"gemeente Steenwijkerland, Verspreide huizen Oldemarkt",,,5,133,4,25.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.600,1.9,1.8,,,,,,,,,,,,,,
BU17080300,14012,buurt,"gemeente Steenwijkerland, Kalenberg",,307,5,46,3,105.0,0.762,0.143,0.095,0.000,0.000,0.857,0.000,0.095,0.429,0.429,0.143,1.5,1.6,1.8,,,,,,,,,,,,,
BU17080309,14013,buurt,"gemeente Steenwijkerland, Verspreide huizen Kalenberg",,,5,8,4,10.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.7,,,,,,,,,,,,,,,
BU17080400,14014,buurt,"gemeente Steenwijkerland, Kuinre",,172,5,125,3,345.0,0.304,0.159,0.507,0.000,0.000,0.826,0.029,0.130,0.333,0.362,0.304,1.5,1.9,1.4,1.4,,,,,,,,,,0.8,,
BU17080408,14015,buurt,"gemeente Steenwijkerland, Verspr.h. Lindedijk en Rondebroek",,,5,37,4,20.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.500,1.8,1.9,,,,,,,,,,,,,,
BU17080409,14016,buurt,"gemeente Steenwijkerland, Verspreide huizen Kuinre",,,5,19,4,30.0,1.000,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.333,0.500,2.2,2.2,,,,,,,,,,,,,,
BU17080500,14017,buurt,"gemeente Steenwijkerland, Kerkbuurt",,,5,30,3,50.0,0.400,0.000,0.500,0.000,0.000,0.900,0.000,0.000,0.300,0.400,0.400,1.6,1.7,,1.6,,,,,,,,,,,,
BU17080501,14018,buurt,"gemeente Steenwijkerland, Dijkdorp Blankenham",,379,5,13,4,65.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.615,0.308,1.9,1.9,,,,,,,,,,,,,,
BU17080509,14019,buurt,"gemeente Steenwijkerland, Buitengebied Blankenham",,,5,6,4,10.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.6,,,,,,,,,,,,,,,
BU17080600,14020,buurt,"gemeente Steenwijkerland, Scheerwolde",,153,5,62,3,140.0,0.214,0.179,0.607,0.000,0.000,0.821,0.000,0.179,0.357,0.357,0.321,1.6,1.9,1.8,1.7,,,,,,,,,,0.8,,
BU17080608,14021,buurt,"gemeente Steenwijkerland, Verspr.h. polder Gelderingen IJsselham",,,5,6,4,25.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.600,2.2,2.0,,,,,,,,,,,,,,
BU17080609,14022,buurt,"gemeente Steenwijkerland, Verspr.h. Scheerwolde en Wetering",,,5,32,4,40.0,0.875,0.000,0.000,0.000,0.000,0.875,0.000,0.000,0.000,0.375,0.375,2.4,2.7,,,,,,,,,,,,,,
BU17080700,14023,buurt,"gemeente Steenwijkerland, Vollenhove",,185,4,554,3,1735.0,0.144,0.135,0.597,0.124,0.124,0.568,0.395,0.037,0.320,0.352,0.329,1.2,1.6,1.5,1.5,1.0,1.0,,,1.0,0.3,0.3,,,0.9,1.2,1.2
BU17080701,14024,buurt,"gemeente Steenwijkerland, Moespot-Leeuwte",,,5,152,3,30.0,0.833,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.333,0.333,1.8,2.0,,,,,,,,,,,,,,
BU17080702,14025,buurt,"gemeente Steenwijkerland, Schaarkampen",,,5,367,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU17080709,14026,buurt,"gemeente Steenwijkerland, Verspreide huizen Vollenhove",,,5,73,4,55.0,0.909,0.000,0.000,0.000,0.000,0.909,0.000,0.000,0.000,0.455,0.364,1.7,1.8,,,,,,,,,,,,,,
BU17080800,14027,buurt,"gemeente Steenwijkerland, Sint Jansklooster",,212,5,191,3,485.0,0.371,0.216,0.392,0.000,0.000,0.691,0.247,0.052,0.258,0.361,0.371,1.4,1.7,1.7,1.5,,,,,0.9,,,0.6,,,,
BU17080808,14028,buurt,"gemeente Steenwijkerland, Verspreide huizen Sint Jansklooster",,,5,86,4,55.0,1.000,0.000,0.000,0.000,0.000,0.909,0.000,0.000,0.000,0.364,0.545,2.3,2.3,,,,,,,,,,,,,,
